timestamp(ms),solenoid_value,raw_hall_analog,filtered_hall_analog,Distance,
"187.75","26","1","510","0",
"187.76","26","3","510","0",
"187.769","26","1","510","0",
"187.779","26","1","510","0",
"187.788","26","1","510","0",
"187.797","26","1","510","0",
"187.807","25","1","510","0",
"187.816","25","1","510","0",
"187.826","25","1","510","0",
"187.835","25","1","510","0",
"187.845","25","2","510","0",
"187.854","25","1","510","0",
"187.864","25","1","510","0",
"187.873","25","1","510","0",
"187.882","25","1","510","0",
"187.892","25","1","510","0",
"187.901","24","1","510","0",
"187.911","24","0","510","0",
"187.92","24","0","510","0",
"187.93","24","2","510","0",
"187.939","24","1","510","0",
"187.949","24","1","510","0",
"187.958","24","1","510","0",
"187.967","24","1","510","0",
"187.977","24","1","510","0",
"187.986","24","1","510","0",
"187.996","23","1","510","0",
"188.005","23","1","510","0",
"188.015","23","1","510","0",
"188.024","23","1","510","0",
"188.034","23","1","510","0",
"188.043","23","1","510","0",
"188.052","23","1","510","0",
"188.062","23","1","510","0",
"188.071","23","1","510","0",
"188.081","23","1","510","0",
"188.09","22","1","510","0",
"188.1","22","3","510","0",
"188.109","22","1","510","0",
"188.119","22","1","510","0",
"188.128","22","1","510","0",
"188.138","22","2","510","0",
"188.147","22","1","510","0",
"188.156","22","1","510","0",
"188.166","22","1","510","0",
"188.176","22","1","510","0",
"188.185","21","1","510","0",
"188.194","21","0","510","0",
"188.204","21","0","510","0",
"188.213","21","1","510","0",
"188.223","21","1","510","0",
"188.232","21","1","510","0",
"188.241","21","1","510","0",
"188.251","21","1","510","0",
"188.261","21","1","510","0",
"188.27","21","1","510","0",
"188.279","20","1","510","0",
"188.29","20","1","510","0",
"188.299","20","1","510","0",
"188.308","20","1","510","0",
"188.317","20","0","510","0",
"188.326","20","0","510","0",
"188.337","20","2","510","0",
"188.346","20","1","510","0",
"188.355","20","0","510","0",
"188.364","20","0","510","0",
"188.375","19","1","510","0",
"188.384","19","1","510","0",
"188.393","19","1","510","0",
"188.402","19","1","510","0",
"188.411","19","0","510","0",
"188.422","19","1","510","0",
"188.431","19","1","510","0",
"188.44","19","1","510","0",
"188.449","19","1","510","0",
"188.46","19","1","510","0",
"188.469","18","1","510","0",
"188.478","18","1","510","0",
"188.488","18","1","510","0",
"188.497","18","1","510","0",
"188.507","18","0","510","0",
"188.516","18","1","510","0",
"188.525","18","1","510","0",
"188.535","18","1","510","0",
"188.545","18","1","510","0",
"188.554","18","0","510","0",
"188.563","17","1","510","0",
"188.573","17","1","510","0",
"188.582","17","1","510","0",
"188.592","17","1","510","0",
"188.601","17","1","510","0",
"188.611","17","1","510","0",
"188.62","17","0","510","0",
"188.63","17","1","510","0",
"188.639","17","0","510","0",
"188.649","17","1","510","0",
"188.658","16","1","510","0",
"188.667","16","1","510","0",
"188.677","16","1","510","0",
"188.687","16","1","510","0",
"188.696","16","1","510","0",
"188.705","16","1","510","0",
"188.715","16","0","510","0",
"188.725","16","2","510","0",
"188.734","16","1","510","0",
"188.743","16","1","510","0",
"188.752","15","0","510","0",
"188.762","15","1","510","0",
"188.772","15","1","510","0",
"188.781","15","1","510","0",
"188.79","15","0","510","0",
"188.8","15","0","510","0",
"188.81","15","0","510","0",
"188.819","15","1","510","0",
"188.828","15","0","510","0",
"188.837","15","1","510","0",
"188.848","14","1","510","0",
"188.857","14","1","510","0",
"188.866","14","1","510","0",
"188.875","14","1","510","0",
"188.886","14","2","510","0",
"188.895","14","1","510","0",
"188.904","14","0","510","0",
"188.913","14","1","510","0",
"188.922","14","1","510","0",
"188.933","14","1","510","0",
"188.942","13","1","510","0",
"188.951","13","1","510","0",
"188.96","13","0","510","0",
"188.971","13","2","510","0",
"188.98","13","1","509","0",
"188.989","13","0","509","0",
"188.998","13","0","509","0",
"189.008","13","1","509","0",
"189.018","13","1","509","0",
"189.027","13","1","509","0",
"189.036","12","1","509","0",
"189.046","12","1","509","0",
"189.056","12","1","509","0",
"189.065","12","0","509","0",
"189.074","12","1","509","0",
"189.084","12","1","509","0",
"189.093","12","1","509","0",
"189.103","12","1","509","0",
"189.112","12","1","509","0",
"189.121","12","1","509","0",
"189.131","11","1","509","0",
"189.14","11","1","509","0",
"189.15","11","1","509","0",
"189.159","11","1","509","0",
"189.169","11","1","509","0",
"189.178","11","1","509","0",
"189.188","11","1","509","0",
"189.197","11","0","509","0",
"189.207","11","1","509","0",
"189.216","11","0","509","0",
"189.225","10","1","509","0",
"189.235","10","0","509","0",
"189.245","10","1","509","0",
"189.254","10","1","509","0",
"189.263","10","1","509","0",
"189.273","10","1","509","0",
"189.282","10","0","509","0",
"189.292","10","0","509","0",
"189.301","10","1","509","0",
"189.31","10","1","509","0",
"189.32","9","0","509","0",
"189.33","9","1","509","0",
"189.339","9","1","509","0",
"189.348","9","1","509","0",
"189.358","9","1","509","0",
"189.367","9","0","509","0",
"189.376","9","0","509","0",
"189.385","9","0","509","0",
"189.395","9","1","509","0",
"189.405","9","1","509","0",
"189.414","8","0","509","0",
"189.423","8","1","509","0",
"189.432","8","1","509","0",
